Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.005,12172,0.990801790801791,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.006,12202,0.993243793243793,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.007,12224,0.995034595034595,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.008,12246,0.996825396825397,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.009,12253,0.997395197395197,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.01,12264,0.998290598290598,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.011,12267,0.998534798534799,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.012,12269,0.998697598697599,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.013,12272,0.998941798941799,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.014,12275,0.999185999185999,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.015,12277,0.999348799348799,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.017,12279,0.9995115995116,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.018,12280,0.999592999593,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.021,12281,0.9996743996744,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.022,12282,0.9997557997558,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.024,12283,0.9998371998372,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.028,12284,0.9999185999186,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0.047,12285,1,BASE_SIMULATION_4,SNOW_ALB_ACCUM_A
0,10593,0.862271062271062,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.001,11751,0.956532356532357,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.002,12042,0.98021978021978,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.003,12156,0.98949938949939,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.004,12204,0.993406593406593,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.005,12229,0.995441595441596,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.006,12252,0.997313797313797,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.007,12267,0.998534798534799,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.008,12271,0.998860398860399,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.009,12275,0.999185999185999,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.01,12277,0.999348799348799,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.011,12279,0.9995115995116,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.013,12281,0.9996743996744,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.014,12282,0.9997557997558,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.015,12283,0.9998371998372,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.017,12284,0.9999185999186,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0.04,12285,1,BASE_SIMULATION_5,SNOW_ALB_ACCUM_A
0,10271,0.836060236060236,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.001,11457,0.932600732600733,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.002,11843,0.964021164021164,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.003,12001,0.976882376882377,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.004,12087,0.983882783882784,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.005,12140,0.988196988196988,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.006,12180,0.991452991452991,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.007,12211,0.993976393976394,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.008,12227,0.995278795278795,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.009,12234,0.995848595848596,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.01,12247,0.996906796906797,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.011,12254,0.997476597476597,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.012,12257,0.997720797720798,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.013,12261,0.998046398046398,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
