Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.002,9541,0.776638176638177,BASE_SIMULATION_2,Z0SNOW
0.003,9892,0.805209605209605,BASE_SIMULATION_2,Z0SNOW
0.004,10117,0.823524623524624,BASE_SIMULATION_2,Z0SNOW
0.005,10320,0.84004884004884,BASE_SIMULATION_2,Z0SNOW
0.006,10456,0.851119251119251,BASE_SIMULATION_2,Z0SNOW
0.007,10582,0.861375661375661,BASE_SIMULATION_2,Z0SNOW
0.008,10698,0.870818070818071,BASE_SIMULATION_2,Z0SNOW
0.009,10779,0.877411477411478,BASE_SIMULATION_2,Z0SNOW
0.01,10854,0.883516483516484,BASE_SIMULATION_2,Z0SNOW
0.011,10942,0.890679690679691,BASE_SIMULATION_2,Z0SNOW
0.012,10998,0.895238095238095,BASE_SIMULATION_2,Z0SNOW
0.013,11058,0.9001221001221,BASE_SIMULATION_2,Z0SNOW
0.014,11106,0.904029304029304,BASE_SIMULATION_2,Z0SNOW
0.015,11160,0.908424908424908,BASE_SIMULATION_2,Z0SNOW
0.016,11197,0.911436711436711,BASE_SIMULATION_2,Z0SNOW
0.017,11249,0.915669515669516,BASE_SIMULATION_2,Z0SNOW
0.018,11287,0.918762718762719,BASE_SIMULATION_2,Z0SNOW
0.019,11327,0.922018722018722,BASE_SIMULATION_2,Z0SNOW
0.02,11356,0.924379324379324,BASE_SIMULATION_2,Z0SNOW
0.021,11395,0.927553927553928,BASE_SIMULATION_2,Z0SNOW
0.022,11416,0.929263329263329,BASE_SIMULATION_2,Z0SNOW
0.023,11446,0.931705331705332,BASE_SIMULATION_2,Z0SNOW
0.024,11472,0.933821733821734,BASE_SIMULATION_2,Z0SNOW
0.025,11493,0.935531135531136,BASE_SIMULATION_2,Z0SNOW
0.026,11523,0.937973137973138,BASE_SIMULATION_2,Z0SNOW
0.027,11547,0.93992673992674,BASE_SIMULATION_2,Z0SNOW
0.028,11564,0.941310541310541,BASE_SIMULATION_2,Z0SNOW
0.029,11580,0.942612942612943,BASE_SIMULATION_2,Z0SNOW
0.03,11595,0.943833943833944,BASE_SIMULATION_2,Z0SNOW
0.031,11610,0.945054945054945,BASE_SIMULATION_2,Z0SNOW
0.032,11624,0.946194546194546,BASE_SIMULATION_2,Z0SNOW
0.033,11635,0.947089947089947,BASE_SIMULATION_2,Z0SNOW
0.034,11645,0.947903947903948,BASE_SIMULATION_2,Z0SNOW
