Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.014,12282,0.9997557997558,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.023,12283,0.9998371998372,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.026,12284,0.9999185999186,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0.052,12285,1,BASE_SIMULATION_21,SNOW_ALB_THAW_B
0,12212,0.994057794057794,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.001,12264,0.998290598290598,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.002,12273,0.999023199023199,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.003,12277,0.999348799348799,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.005,12279,0.9995115995116,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.011,12280,0.999592999593,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.013,12281,0.9996743996744,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.015,12282,0.9997557997558,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.018,12284,0.9999185999186,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0.039,12285,1,BASE_SIMULATION_22,SNOW_ALB_THAW_B
0,12184,0.991778591778592,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.001,12264,0.998290598290598,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.002,12280,0.999592999593,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.004,12281,0.9996743996744,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.006,12282,0.9997557997558,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.009,12283,0.9998371998372,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.01,12284,0.9999185999186,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0.013,12285,1,BASE_SIMULATION_23,SNOW_ALB_THAW_B
0,12222,0.994871794871795,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.001,12273,0.999023199023199,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.002,12279,0.9995115995116,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.003,12281,0.9996743996744,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.01,12283,0.9998371998372,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.015,12284,0.9999185999186,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0.026,12285,1,BASE_SIMULATION_24,SNOW_ALB_THAW_B
0,12254,0.997476597476597,BASE_SIMULATION_25,SNOW_ALB_THAW_B
0.001,12280,0.999592999593,BASE_SIMULATION_25,SNOW_ALB_THAW_B
