Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.881,9824,0.871772118200373,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.882,9827,0.872038335256012,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.883,9834,0.872659508385837,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.884,9836,0.87283698642293,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.885,9843,0.873458159552755,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.886,9853,0.87434554973822,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.887,9856,0.874611766793859,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.888,9862,0.875144200905138,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.889,9872,0.876031591090603,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.89,9897,0.878250066554264,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.891,9900,0.878516283609903,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.892,9926,0.880823498092111,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.893,9936,0.881710888277576,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.894,9982,0.885792883130713,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.895,9994,0.88685775135327,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.896,10044,0.891294702280593,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.898,10106,0.896796521430473,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.899,10185,0.903806903895643,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.9,10215,0.906469074452037,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.901,10300,0.914011891028485,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.902,10401,0.922974531901677,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.903,10410,0.923773183068595,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.904,10449,0.927234004791907,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.905,10453,0.927588960866093,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.91,10456,0.927855177921732,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.926,10457,0.927943916940279,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.93,10458,0.928032655958825,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.934,10459,0.928121394977371,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.935,10460,0.928210133995918,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.936,10461,0.928298873014464,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.939,10462,0.928387612033011,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.942,10463,0.928476351051557,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.945,10464,0.928565090070104,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.946,10466,0.928742568107197,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.95,10467,0.928831307125743,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.952,10468,0.92892004614429,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.953,10471,0.929186263199929,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.954,10472,0.929275002218476,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.955,10473,0.929363741237022,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.957,10474,0.929452480255568,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.958,10475,0.929541219274115,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.959,10479,0.929896175348301,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.96,10481,0.930073653385394,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.961,10482,0.93016239240394,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.963,10485,0.930428609459579,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.964,10486,0.930517348478126,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.966,10491,0.930961043570858,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.967,10493,0.931138521607951,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.968,10498,0.931582216700683,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.969,10503,0.932025911793415,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.97,10512,0.932824562960334,BASE_SIMULATION_1,MAX_SNOW_TEMP
