Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.203,3719,0.330020409974266,BASE_SIMULATION_1,NEW_SNOW_ALB
0.204,3720,0.330109148992812,BASE_SIMULATION_1,NEW_SNOW_ALB
0.206,3721,0.330197888011359,BASE_SIMULATION_1,NEW_SNOW_ALB
0.207,3724,0.330464105066998,BASE_SIMULATION_1,NEW_SNOW_ALB
0.209,3725,0.330552844085544,BASE_SIMULATION_1,NEW_SNOW_ALB
0.211,3726,0.330641583104091,BASE_SIMULATION_1,NEW_SNOW_ALB
0.216,3728,0.330819061141184,BASE_SIMULATION_1,NEW_SNOW_ALB
0.219,3730,0.330996539178277,BASE_SIMULATION_1,NEW_SNOW_ALB
0.221,3731,0.331085278196823,BASE_SIMULATION_1,NEW_SNOW_ALB
0.222,3733,0.331262756233916,BASE_SIMULATION_1,NEW_SNOW_ALB
0.223,3734,0.331351495252463,BASE_SIMULATION_1,NEW_SNOW_ALB
0.225,3735,0.331440234271009,BASE_SIMULATION_1,NEW_SNOW_ALB
0.226,3737,0.331617712308102,BASE_SIMULATION_1,NEW_SNOW_ALB
0.23,3739,0.331795190345195,BASE_SIMULATION_1,NEW_SNOW_ALB
0.231,3741,0.331972668382288,BASE_SIMULATION_1,NEW_SNOW_ALB
0.234,3744,0.332238885437927,BASE_SIMULATION_1,NEW_SNOW_ALB
0.235,3746,0.33241636347502,BASE_SIMULATION_1,NEW_SNOW_ALB
0.238,3748,0.332593841512113,BASE_SIMULATION_1,NEW_SNOW_ALB
0.239,3750,0.332771319549206,BASE_SIMULATION_1,NEW_SNOW_ALB
0.241,3752,0.332948797586299,BASE_SIMULATION_1,NEW_SNOW_ALB
0.244,3754,0.333126275623392,BASE_SIMULATION_1,NEW_SNOW_ALB
0.247,3757,0.333392492679031,BASE_SIMULATION_1,NEW_SNOW_ALB
0.249,3758,0.333481231697577,BASE_SIMULATION_1,NEW_SNOW_ALB
0.25,3760,0.33365870973467,BASE_SIMULATION_1,NEW_SNOW_ALB
0.256,3762,0.333836187771763,BASE_SIMULATION_1,NEW_SNOW_ALB
0.26,3764,0.334013665808856,BASE_SIMULATION_1,NEW_SNOW_ALB
0.262,3767,0.334279882864496,BASE_SIMULATION_1,NEW_SNOW_ALB
0.264,3769,0.334457360901588,BASE_SIMULATION_1,NEW_SNOW_ALB
0.268,3771,0.334634838938681,BASE_SIMULATION_1,NEW_SNOW_ALB
0.269,3781,0.335522229124146,BASE_SIMULATION_1,NEW_SNOW_ALB
0.27,3782,0.335610968142692,BASE_SIMULATION_1,NEW_SNOW_ALB
0.272,3783,0.335699707161239,BASE_SIMULATION_1,NEW_SNOW_ALB
0.275,3784,0.335788446179785,BASE_SIMULATION_1,NEW_SNOW_ALB
0.276,3785,0.335877185198332,BASE_SIMULATION_1,NEW_SNOW_ALB
0.279,3786,0.335965924216878,BASE_SIMULATION_1,NEW_SNOW_ALB
0.28,3788,0.336143402253971,BASE_SIMULATION_1,NEW_SNOW_ALB
0.284,3789,0.336232141272518,BASE_SIMULATION_1,NEW_SNOW_ALB
0.285,3790,0.336320880291064,BASE_SIMULATION_1,NEW_SNOW_ALB
0.29,3795,0.336764575383796,BASE_SIMULATION_1,NEW_SNOW_ALB
0.291,3796,0.336853314402343,BASE_SIMULATION_1,NEW_SNOW_ALB
0.292,3799,0.337119531457982,BASE_SIMULATION_1,NEW_SNOW_ALB
0.293,3800,0.337208270476529,BASE_SIMULATION_1,NEW_SNOW_ALB
0.294,3801,0.337297009495075,BASE_SIMULATION_1,NEW_SNOW_ALB
0.296,3802,0.337385748513622,BASE_SIMULATION_1,NEW_SNOW_ALB
0.298,3804,0.337563226550714,BASE_SIMULATION_1,NEW_SNOW_ALB
0.303,3805,0.337651965569261,BASE_SIMULATION_1,NEW_SNOW_ALB
0.306,3806,0.337740704587807,BASE_SIMULATION_1,NEW_SNOW_ALB
0.307,3807,0.337829443606354,BASE_SIMULATION_1,NEW_SNOW_ALB
0.308,3808,0.3379181826249,BASE_SIMULATION_1,NEW_SNOW_ALB
0.309,3810,0.338095660661993,BASE_SIMULATION_1,NEW_SNOW_ALB
0.31,3812,0.338273138699086,BASE_SIMULATION_1,NEW_SNOW_ALB
0.311,3824,0.339338006921643,BASE_SIMULATION_1,NEW_SNOW_ALB
0.312,3928,0.348566864850475,BASE_SIMULATION_1,NEW_SNOW_ALB
0.32,3933,0.349010559943207,BASE_SIMULATION_1,NEW_SNOW_ALB
0.321,3935,0.3491880379803,BASE_SIMULATION_1,NEW_SNOW_ALB
0.324,3936,0.349276776998846,BASE_SIMULATION_1,NEW_SNOW_ALB
0.325,3937,0.349365516017393,BASE_SIMULATION_1,NEW_SNOW_ALB
0.327,3938,0.349454255035939,BASE_SIMULATION_1,NEW_SNOW_ALB
0.328,3939,0.349542994054486,BASE_SIMULATION_1,NEW_SNOW_ALB
0.33,3940,0.349631733073032,BASE_SIMULATION_1,NEW_SNOW_ALB
0.331,3941,0.349720472091579,BASE_SIMULATION_1,NEW_SNOW_ALB
0.34,3942,0.349809211110125,BASE_SIMULATION_1,NEW_SNOW_ALB
0.341,3946,0.350164167184311,BASE_SIMULATION_1,NEW_SNOW_ALB
0.342,3949,0.35043038423995,BASE_SIMULATION_1,NEW_SNOW_ALB
0.343,3950,0.350519123258497,BASE_SIMULATION_1,NEW_SNOW_ALB
0.347,3951,0.350607862277043,BASE_SIMULATION_1,NEW_SNOW_ALB
0.349,3952,0.35069660129559,BASE_SIMULATION_1,NEW_SNOW_ALB
0.351,3954,0.350874079332683,BASE_SIMULATION_1,NEW_SNOW_ALB
0.353,3970,0.352293903629426,BASE_SIMULATION_1,NEW_SNOW_ALB
0.354,3984,0.353536249889076,BASE_SIMULATION_1,NEW_SNOW_ALB
0.356,3985,0.353624988907623,BASE_SIMULATION_1,NEW_SNOW_ALB
0.358,3986,0.353713727926169,BASE_SIMULATION_1,NEW_SNOW_ALB
0.359,3989,0.353979944981809,BASE_SIMULATION_1,NEW_SNOW_ALB
0.36,3990,0.354068684000355,BASE_SIMULATION_1,NEW_SNOW_ALB
0.364,4053,0.359659242168782,BASE_SIMULATION_1,NEW_SNOW_ALB
0.367,4054,0.359747981187328,BASE_SIMULATION_1,NEW_SNOW_ALB
0.37,4055,0.359836720205875,BASE_SIMULATION_1,NEW_SNOW_ALB
0.371,4056,0.359925459224421,BASE_SIMULATION_1,NEW_SNOW_ALB
0.372,4057,0.360014198242967,BASE_SIMULATION_1,NEW_SNOW_ALB
0.375,4058,0.360102937261514,BASE_SIMULATION_1,NEW_SNOW_ALB
0.381,4059,0.36019167628006,BASE_SIMULATION_1,NEW_SNOW_ALB
0.384,4060,0.360280415298607,BASE_SIMULATION_1,NEW_SNOW_ALB
0.389,4087,0.362676368799361,BASE_SIMULATION_1,NEW_SNOW_ALB
0.39,4088,0.362765107817908,BASE_SIMULATION_1,NEW_SNOW_ALB
0.391,4089,0.362853846836454,BASE_SIMULATION_1,NEW_SNOW_ALB
0.392,4093,0.36320880291064,BASE_SIMULATION_1,NEW_SNOW_ALB
0.393,4095,0.363386280947733,BASE_SIMULATION_1,NEW_SNOW_ALB
0.395,4119,0.365516017392848,BASE_SIMULATION_1,NEW_SNOW_ALB
0.396,4120,0.365604756411394,BASE_SIMULATION_1,NEW_SNOW_ALB
0.409,4123,0.365870973467033,BASE_SIMULATION_1,NEW_SNOW_ALB
0.41,4124,0.36595971248558,BASE_SIMULATION_1,NEW_SNOW_ALB
0.411,4125,0.366048451504126,BASE_SIMULATION_1,NEW_SNOW_ALB
0.414,4126,0.366137190522673,BASE_SIMULATION_1,NEW_SNOW_ALB
0.415,4131,0.366580885615405,BASE_SIMULATION_1,NEW_SNOW_ALB
0.423,4132,0.366669624633952,BASE_SIMULATION_1,NEW_SNOW_ALB
0.424,4158,0.368976839116159,BASE_SIMULATION_1,NEW_SNOW_ALB
0.425,4159,0.369065578134706,BASE_SIMULATION_1,NEW_SNOW_ALB
0.427,4195,0.372260182802378,BASE_SIMULATION_1,NEW_SNOW_ALB
0.428,4199,0.372615138876564,BASE_SIMULATION_1,NEW_SNOW_ALB
0.43,4200,0.372703877895111,BASE_SIMULATION_1,NEW_SNOW_ALB
0.431,4201,0.372792616913657,BASE_SIMULATION_1,NEW_SNOW_ALB
0.434,4202,0.372881355932203,BASE_SIMULATION_1,NEW_SNOW_ALB
0.435,4204,0.373058833969296,BASE_SIMULATION_1,NEW_SNOW_ALB
0.438,4206,0.373236312006389,BASE_SIMULATION_1,NEW_SNOW_ALB
0.439,4207,0.373325051024936,BASE_SIMULATION_1,NEW_SNOW_ALB
0.443,4209,0.373502529062029,BASE_SIMULATION_1,NEW_SNOW_ALB
0.446,4211,0.373680007099122,BASE_SIMULATION_1,NEW_SNOW_ALB
0.447,4212,0.373768746117668,BASE_SIMULATION_1,NEW_SNOW_ALB
0.45,4214,0.373946224154761,BASE_SIMULATION_1,NEW_SNOW_ALB
0.451,4226,0.375011092377318,BASE_SIMULATION_1,NEW_SNOW_ALB
0.452,4227,0.375099831395865,BASE_SIMULATION_1,NEW_SNOW_ALB
0.453,4229,0.375277309432958,BASE_SIMULATION_1,NEW_SNOW_ALB
0.454,4231,0.375454787470051,BASE_SIMULATION_1,NEW_SNOW_ALB
0.455,4233,0.375632265507144,BASE_SIMULATION_1,NEW_SNOW_ALB
0.456,4253,0.377407045878073,BASE_SIMULATION_1,NEW_SNOW_ALB
0.457,4254,0.377495784896619,BASE_SIMULATION_1,NEW_SNOW_ALB
0.458,4257,0.377762001952258,BASE_SIMULATION_1,NEW_SNOW_ALB
0.465,4258,0.377850740970805,BASE_SIMULATION_1,NEW_SNOW_ALB
0.467,4259,0.377939479989351,BASE_SIMULATION_1,NEW_SNOW_ALB
