Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.273,11189,0.992900878516284,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.274,11190,0.99298961753483,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.289,11191,0.993078356553377,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.29,11192,0.993167095571923,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.298,11193,0.993255834590469,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.299,11222,0.995829266128317,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.329,11223,0.995918005146863,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.387,11224,0.99600674416541,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.403,11233,0.996805395332328,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.404,11239,0.997337829443606,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.406,11241,0.997515307480699,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.456,11242,0.997604046499246,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.458,11245,0.997870263554885,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.591,11246,0.997959002573431,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.594,11247,0.998047741591978,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.618,11248,0.998136480610524,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.629,11257,0.998935131777442,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.63,11264,0.999556304907268,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.731,11265,0.999645043925814,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.772,11266,0.999733782944361,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
1,11269,1,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0,9952,0.874439855900184,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.001,9981,0.876987962393463,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.002,10008,0.879360337404446,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.003,10062,0.884105087426413,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.004,10089,0.886477462437396,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.005,10096,0.887092522625428,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.006,10108,0.888146911519199,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.007,10122,0.889377031895264,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.008,10380,0.912046393111326,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.009,10389,0.912837184781654,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.01,10397,0.913540110710834,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.011,10409,0.914594499604604,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.012,10478,0.920657235743784,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.013,10676,0.938054652490994,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.014,10677,0.938142518232141,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.015,10680,0.938406115455584,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.016,10681,0.938493981196731,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.017,10684,0.938757578420174,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.018,10687,0.939021175643617,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.019,10688,0.939109041384764,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.02,10693,0.939548370090502,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.021,10705,0.940602758984272,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.022,10734,0.94315086547755,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.023,10748,0.944380985853616,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.024,10749,0.944468851594763,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.025,10750,0.944556717335911,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.026,10751,0.944644583077058,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.029,10752,0.944732448818206,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.031,10754,0.944908180300501,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.032,10758,0.945259643265091,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.033,10759,0.945347509006238,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.035,10762,0.945611106229681,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.036,10764,0.945786837711976,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.038,10765,0.945874703453124,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.039,10766,0.945962569194271,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.041,10767,0.946050434935419,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.042,10768,0.946138300676566,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.043,10769,0.946226166417714,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.044,10770,0.946314032158861,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.045,10771,0.946401897900009,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.046,10775,0.946753360864599,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.047,10777,0.946929092346894,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.048,10780,0.947192689570337,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.05,10783,0.947456286793779,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.056,10785,0.947632018276074,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.058,10786,0.947719884017222,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.061,10787,0.947807749758369,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.064,10790,0.948071346981812,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.065,10792,0.948247078464107,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.066,10794,0.948422809946402,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.067,10796,0.948598541428697,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.068,10797,0.948686407169845,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.071,10798,0.948774272910992,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.072,10803,0.94921360161673,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.074,10807,0.94956506458132,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.075,10808,0.949652930322467,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.081,10810,0.949828661804762,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.082,10813,0.950092259028205,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.084,10814,0.950180124769352,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.088,10815,0.9502679905105,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.09,10818,0.950531587733943,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.092,10819,0.95061945347509,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.093,10820,0.950707319216238,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.094,10822,0.950883050698533,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.096,10823,0.95097091643968,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.1,10830,0.951585976627713,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.101,10834,0.951937439592303,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.103,10835,0.952025305333451,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.107,10836,0.952113171074598,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.108,10837,0.952201036815745,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.109,10842,0.952640365521483,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.113,10854,0.953694754415254,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.118,10856,0.953870485897549,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.12,10857,0.953958351638696,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.121,10858,0.954046217379844,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.122,10859,0.954134083120991,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.123,10860,0.954221948862139,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.124,10861,0.954309814603286,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.126,10868,0.954924874791319,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.128,10878,0.955803532202794,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.131,10879,0.955891397943942,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.133,10880,0.955979263685089,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.134,10881,0.956067129426237,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.135,10882,0.956154995167384,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.136,10883,0.956242860908532,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.139,10889,0.956770055355417,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
