Latitude,Longitude,Cluster_ID
47.65625,-115.28125,2
47.65625,-115.34375,3
47.65625,-115.46875,3
47.65625,-115.53125,3
47.65625,-115.59375,3
47.65625,-115.65625,2
47.65625,-115.71875,2
47.65625,-115.78125,2
47.65625,-115.84375,2
47.65625,-115.90625,3
47.65625,-115.96875,3
47.65625,-116.03125,3
47.65625,-116.09375,2
47.65625,-116.15625,2
47.65625,-116.21875,2
47.65625,-116.28125,2
47.65625,-116.34375,2
47.65625,-116.40625,2
47.65625,-116.46875,2
47.65625,-116.53125,2
47.65625,-116.59375,3
47.65625,-116.65625,3
47.65625,-116.71875,3
47.65625,-116.84375,3
47.65625,-116.90625,3
47.65625,-116.96875,3
47.65625,-117.03125,3
47.65625,-120.40625,3
47.65625,-120.46875,2
47.65625,-120.53125,2
47.65625,-120.59375,3
47.65625,-120.71875,3
47.65625,-120.78125,2
47.65625,-120.84375,3
47.65625,-120.90625,2
47.65625,-120.96875,2
47.65625,-121.03125,2
47.65625,-121.09375,2
47.65625,-121.15625,2
47.65625,-121.21875,2
47.65625,-121.28125,2
47.65625,-121.34375,2
47.65625,-121.40625,2
47.65625,-121.46875,2
47.65625,-121.53125,2
47.65625,-121.59375,2
47.65625,-121.65625,2
47.65625,-121.71875,2
47.65625,-123.03125,2
47.65625,-123.09375,2
47.65625,-123.15625,2
47.65625,-123.21875,2
47.65625,-123.28125,2
47.65625,-123.34375,2
47.65625,-123.40625,2
47.65625,-123.46875,2
47.65625,-123.53125,2
47.65625,-123.59375,2
47.65625,-123.65625,2
47.65625,-123.71875,2
47.65625,-123.78125,2
47.65625,-123.84375,2
47.65625,-123.96875,2
47.71875,-113.21875,3
47.71875,-113.28125,3
47.71875,-113.34375,3
47.71875,-113.40625,3
47.71875,-113.46875,3
47.71875,-113.53125,3
47.71875,-113.59375,3
47.71875,-113.65625,1
47.71875,-113.71875,3
47.71875,-113.78125,3
47.71875,-113.84375,1
47.71875,-113.90625,3
47.71875,-113.96875,3
47.71875,-114.03125,3
47.71875,-114.53125,3
47.71875,-114.71875,1
47.71875,-114.78125,1
47.71875,-114.84375,3
47.71875,-114.90625,3
47.71875,-114.96875,3
47.71875,-115.03125,3
47.71875,-115.09375,3
47.71875,-115.15625,3
47.71875,-115.21875,2
47.71875,-115.28125,2
47.71875,-115.34375,3
47.71875,-115.40625,3
47.71875,-115.53125,3
47.71875,-115.59375,3
47.71875,-115.65625,2
47.71875,-115.71875,2
47.71875,-115.78125,2
47.71875,-115.84375,2
47.71875,-115.90625,2
47.71875,-115.96875,2
47.71875,-116.03125,2
47.71875,-116.09375,2
47.71875,-116.15625,2
47.71875,-116.21875,2
47.71875,-116.28125,2
47.71875,-116.34375,2
47.71875,-116.40625,2
47.71875,-116.46875,2
47.71875,-116.53125,2
47.71875,-116.59375,2
47.71875,-116.65625,3
47.71875,-116.71875,3
47.71875,-117.15625,3
47.71875,-120.40625,3
47.71875,-120.46875,2
47.71875,-120.53125,2
47.71875,-120.59375,2
47.71875,-120.65625,2
47.71875,-120.71875,3
47.71875,-120.78125,2
47.71875,-120.84375,3
47.71875,-120.90625,3
47.71875,-120.96875,2
47.71875,-121.03125,2
47.71875,-121.09375,2
47.71875,-121.15625,2
47.71875,-121.21875,2
47.71875,-121.28125,2
47.71875,-121.34375,2
47.71875,-121.40625,2
47.71875,-121.46875,2
47.71875,-121.53125,2
47.71875,-121.59375,2
47.71875,-121.65625,2
47.71875,-121.71875,2
47.71875,-123.03125,2
47.71875,-123.09375,2
47.71875,-123.15625,2
47.71875,-123.21875,2
47.71875,-123.28125,2
47.71875,-123.34375,2
47.71875,-123.40625,2
47.71875,-123.46875,2
47.71875,-123.53125,2
47.71875,-123.59375,2
47.71875,-123.65625,2
47.71875,-123.71875,2
47.71875,-123.78125,2
47.71875,-123.84375,2
47.71875,-123.90625,2
47.71875,-123.96875,2
47.78125,-113.09375,1
47.78125,-113.15625,3
47.78125,-113.21875,3
47.78125,-113.28125,3
47.78125,-113.34375,3
47.78125,-113.40625,1
47.78125,-113.46875,3
47.78125,-113.53125,3
47.78125,-113.59375,3
47.78125,-113.65625,3
47.78125,-113.71875,3
47.78125,-113.78125,3
47.78125,-113.84375,3
47.78125,-113.90625,3
47.78125,-113.96875,3
47.78125,-114.40625,1
47.78125,-114.46875,3
47.78125,-114.71875,1
47.78125,-114.78125,1
47.78125,-114.84375,1
47.78125,-114.90625,1
47.78125,-114.96875,1
47.78125,-115.03125,3
47.78125,-115.09375,3
47.78125,-115.15625,3
47.78125,-115.21875,2
47.78125,-115.28125,2
47.78125,-115.34375,2
47.78125,-115.40625,3
47.78125,-115.46875,3
47.78125,-115.53125,3
47.78125,-115.59375,3
47.78125,-115.65625,3
47.78125,-115.71875,3
47.78125,-115.78125,2
47.78125,-115.84375,2
47.78125,-115.90625,2
47.78125,-115.96875,2
47.78125,-116.03125,2
47.78125,-116.09375,2
47.78125,-116.15625,2
47.78125,-116.21875,2
47.78125,-116.28125,3
47.78125,-116.34375,2
47.78125,-116.40625,2
47.78125,-116.46875,2
47.78125,-116.53125,2
47.78125,-116.59375,2
47.78125,-116.65625,3
47.78125,-116.71875,3
47.78125,-116.78125,3
47.78125,-116.84375,3
47.78125,-116.90625,3
47.78125,-116.96875,3
47.78125,-117.03125,3
47.78125,-117.09375,3
47.78125,-117.15625,3
47.78125,-117.21875,3
47.78125,-120.40625,3
47.78125,-120.46875,3
47.78125,-120.53125,3
47.78125,-120.59375,2
47.78125,-120.65625,3
47.78125,-120.71875,3
47.78125,-120.78125,2
47.78125,-120.84375,3
47.78125,-120.90625,3
47.78125,-120.96875,2
47.78125,-121.03125,2
47.78125,-121.09375,2
47.78125,-121.15625,2
47.78125,-121.21875,2
47.78125,-121.28125,2
47.78125,-121.34375,2
47.78125,-121.40625,2
47.78125,-121.46875,2
47.78125,-121.53125,2
47.78125,-121.59375,2
47.78125,-121.65625,2
47.78125,-121.71875,2
47.78125,-121.78125,2
47.78125,-122.96875,2
47.78125,-123.03125,2
47.78125,-123.09375,2
47.78125,-123.15625,2
47.78125,-123.21875,2
47.78125,-123.28125,2
47.78125,-123.34375,2
47.78125,-123.40625,2
47.78125,-123.46875,2
47.78125,-123.53125,2
47.78125,-123.59375,2
47.78125,-123.65625,2
47.78125,-123.78125,2
47.78125,-123.84375,2
47.78125,-123.90625,2
47.84375,-113.09375,3
47.84375,-113.15625,3
47.84375,-113.21875,3
47.84375,-113.28125,3
47.84375,-113.34375,3
47.84375,-113.40625,3
47.84375,-113.46875,3
47.84375,-113.53125,1
47.84375,-113.59375,3
47.84375,-113.65625,3
47.84375,-113.71875,3
47.84375,-113.78125,3
47.84375,-113.84375,3
47.84375,-113.90625,3
47.84375,-113.96875,3
47.84375,-114.03125,3
47.84375,-114.40625,1
47.84375,-114.46875,1
47.84375,-114.78125,1
47.84375,-114.84375,1
47.84375,-114.90625,1
47.84375,-114.96875,3
47.84375,-115.03125,3
47.84375,-115.09375,3
47.84375,-115.15625,3
47.84375,-115.21875,3
47.84375,-115.28125,2
47.84375,-115.34375,3
47.84375,-115.40625,2
47.84375,-115.46875,3
47.84375,-115.53125,3
47.84375,-115.59375,3
47.84375,-115.65625,3
47.84375,-115.71875,3
47.84375,-115.78125,3
47.84375,-115.84375,2
47.84375,-115.90625,2
47.84375,-115.96875,2
47.84375,-116.03125,2
47.84375,-116.09375,2
47.84375,-116.15625,3
47.84375,-116.21875,3
47.84375,-116.28125,3
47.84375,-116.34375,2
47.84375,-116.40625,2
47.84375,-116.46875,2
47.84375,-116.53125,2
47.84375,-116.59375,2
47.84375,-116.65625,2
47.84375,-116.71875,3
47.84375,-116.78125,3
47.84375,-116.84375,3
47.84375,-116.90625,3
47.84375,-116.96875,3
47.84375,-117.03125,2
47.84375,-117.09375,2
47.84375,-117.15625,3
47.84375,-117.21875,3
47.84375,-117.28125,3
47.84375,-120.28125,3
47.84375,-120.34375,3
47.84375,-120.40625,3
47.84375,-120.46875,3
47.84375,-120.53125,3
47.84375,-120.59375,2
47.84375,-120.65625,2
47.84375,-120.71875,2
47.84375,-120.78125,2
47.84375,-120.84375,3
47.84375,-120.90625,2
47.84375,-120.96875,2
47.84375,-121.03125,2
47.84375,-121.09375,2
47.84375,-121.15625,2
47.84375,-121.21875,2
47.84375,-121.28125,2
47.84375,-121.34375,2
47.84375,-121.40625,2
47.84375,-121.46875,2
47.84375,-121.53125,2
47.84375,-121.59375,2
47.84375,-122.96875,2
47.84375,-123.03125,2
47.84375,-123.09375,2
47.84375,-123.15625,2
47.84375,-123.21875,2
47.84375,-123.28125,2
47.84375,-123.34375,2
47.84375,-123.40625,2
47.84375,-123.46875,2
47.84375,-123.53125,2
47.84375,-123.59375,2
47.84375,-123.65625,2
47.84375,-123.71875,2
47.84375,-123.78125,2
47.84375,-123.84375,2
47.84375,-123.90625,2
47.84375,-124.03125,2
47.84375,-124.09375,2
47.90625,-113.09375,1
47.90625,-113.15625,3
47.90625,-113.21875,3
47.90625,-113.28125,3
47.90625,-113.34375,3
47.90625,-113.40625,3
47.90625,-113.46875,3
47.90625,-113.53125,3
47.90625,-113.59375,3
47.90625,-113.65625,3
47.90625,-113.71875,3
47.90625,-113.78125,3
47.90625,-113.84375,3
47.90625,-113.90625,3
47.90625,-113.96875,3
47.90625,-114.03125,3
47.90625,-114.21875,1
47.90625,-114.28125,1
47.90625,-114.34375,1
47.90625,-114.40625,1
47.90625,-114.46875,1
47.90625,-114.53125,1
47.90625,-114.59375,1
47.90625,-114.78125,3
47.90625,-114.84375,3
47.90625,-114.90625,1
47.90625,-114.96875,1
47.90625,-115.03125,3
47.90625,-115.09375,3
47.90625,-115.15625,3
47.90625,-115.21875,3
47.90625,-115.28125,3
47.90625,-115.34375,3
47.90625,-115.40625,2
47.90625,-115.46875,2
47.90625,-115.53125,2
47.90625,-115.59375,3
47.90625,-115.65625,3
47.90625,-115.71875,3
47.90625,-115.78125,3
47.90625,-115.84375,2
47.90625,-115.90625,2
47.90625,-115.96875,2
47.90625,-116.03125,2
47.90625,-116.09375,3
47.90625,-116.15625,3
47.90625,-116.21875,3
47.90625,-116.28125,2
47.90625,-116.34375,3
47.90625,-116.40625,2
47.90625,-116.46875,2
47.90625,-116.53125,2
47.90625,-116.59375,3
47.90625,-116.65625,3
47.90625,-116.71875,3
47.90625,-116.78125,3
47.90625,-116.84375,3
47.90625,-116.90625,3
47.90625,-116.96875,3
47.90625,-117.03125,2
47.90625,-117.09375,2
47.90625,-117.15625,2
47.90625,-117.21875,3
47.90625,-117.28125,3
47.90625,-117.34375,3
47.90625,-117.40625,3
47.90625,-117.59375,3
47.90625,-117.65625,3
47.90625,-117.71875,3
47.90625,-118.03125,3
47.90625,-120.28125,3
47.90625,-120.34375,3
47.90625,-120.40625,3
47.90625,-120.46875,2
47.90625,-120.53125,2
47.90625,-120.59375,3
47.90625,-120.65625,2
47.90625,-120.71875,2
47.90625,-120.78125,2
47.90625,-120.84375,3
47.90625,-120.90625,3
47.90625,-120.96875,2
47.90625,-121.03125,2
47.90625,-121.09375,2
47.90625,-121.15625,2
47.90625,-121.21875,2
47.90625,-121.28125,2
47.90625,-121.34375,2
47.90625,-121.40625,2
47.90625,-121.46875,2
47.90625,-121.53125,2
47.90625,-121.59375,2
47.90625,-121.65625,2
47.90625,-123.03125,2
47.90625,-123.09375,2
47.90625,-123.15625,2
47.90625,-123.21875,2
47.90625,-123.28125,2
47.90625,-123.34375,2
47.90625,-123.40625,2
47.90625,-123.46875,2
47.90625,-123.53125,2
47.90625,-123.59375,2
47.90625,-123.65625,2
47.90625,-123.71875,2
47.90625,-123.78125,2
47.90625,-123.84375,2
47.90625,-123.90625,2
47.90625,-123.96875,2
47.90625,-124.03125,2
47.96875,-112.90625,3
47.96875,-112.96875,1
47.96875,-113.03125,1
47.96875,-113.09375,3
47.96875,-113.15625,3
47.96875,-113.21875,3
47.96875,-113.28125,3
47.96875,-113.34375,3
47.96875,-113.40625,3
47.96875,-113.46875,3
47.96875,-113.53125,3
47.96875,-113.59375,3
47.96875,-113.65625,3
47.96875,-113.71875,3
47.96875,-113.78125,3
47.96875,-113.84375,3
47.96875,-113.90625,3
47.96875,-113.96875,3
47.96875,-114.03125,3
47.96875,-114.21875,3
47.96875,-114.28125,3
47.96875,-114.34375,1
47.96875,-114.40625,1
47.96875,-114.46875,1
47.96875,-114.53125,1
47.96875,-114.59375,1
47.96875,-114.65625,1
47.96875,-114.71875,1
47.96875,-114.78125,1
47.96875,-114.84375,3
47.96875,-114.90625,1
47.96875,-114.96875,1
47.96875,-115.03125,3
47.96875,-115.09375,3
47.96875,-115.15625,3
47.96875,-115.21875,3
47.96875,-115.28125,3
47.96875,-115.34375,3
47.96875,-115.40625,3
47.96875,-115.46875,3
47.96875,-115.53125,2
47.96875,-115.59375,2
47.96875,-115.65625,3
47.96875,-115.71875,3
47.96875,-115.78125,3
47.96875,-115.84375,3
47.96875,-115.90625,2
47.96875,-115.96875,3
47.96875,-116.03125,3
47.96875,-116.09375,3
47.96875,-116.15625,2
47.96875,-116.21875,2
47.96875,-116.28125,2
47.96875,-116.34375,2
47.96875,-116.40625,3
47.96875,-116.53125,3
47.96875,-116.59375,3
47.96875,-116.65625,3
47.96875,-116.71875,3
47.96875,-116.78125,3
47.96875,-116.84375,3
47.96875,-116.90625,3
47.96875,-116.96875,3
47.96875,-117.03125,3
47.96875,-117.09375,3
47.96875,-117.15625,3
47.96875,-117.21875,3
47.96875,-117.28125,3
47.96875,-117.34375,3
47.96875,-117.40625,3
47.96875,-117.46875,3
47.96875,-117.59375,3
47.96875,-117.65625,3
47.96875,-117.71875,3
47.96875,-117.84375,3
47.96875,-117.90625,3
47.96875,-117.96875,3
47.96875,-118.03125,3
47.96875,-118.09375,3
47.96875,-118.46875,3
47.96875,-120.03125,1
47.96875,-120.09375,3
47.96875,-120.28125,3
47.96875,-120.34375,3
47.96875,-120.40625,3
47.96875,-120.46875,3
47.96875,-120.53125,2
47.96875,-120.59375,3
47.96875,-120.65625,3
47.96875,-120.71875,2
47.96875,-120.78125,2
47.96875,-120.84375,2
47.96875,-120.90625,2
47.96875,-120.96875,2
47.96875,-121.03125,2
47.96875,-121.09375,2
47.96875,-121.15625,2
47.96875,-121.21875,2
47.96875,-121.28125,2
47.96875,-121.34375,2
47.96875,-121.40625,2
47.96875,-121.46875,2
47.96875,-121.53125,2
47.96875,-121.59375,2
47.96875,-121.65625,2
47.96875,-121.71875,2
47.96875,-123.15625,2
47.96875,-123.21875,2
47.96875,-123.28125,2
47.96875,-123.34375,2
47.96875,-123.40625,2
47.96875,-123.46875,2
47.96875,-123.53125,2
47.96875,-123.59375,2
47.96875,-123.65625,2
47.96875,-123.71875,2
47.96875,-123.78125,2
47.96875,-123.84375,2
47.96875,-123.90625,2
47.96875,-123.96875,2
47.96875,-124.03125,2
47.96875,-124.09375,2
48.03125,-112.96875,1
48.03125,-113.03125,1
48.03125,-113.09375,1
48.03125,-113.15625,3
48.03125,-113.21875,3
48.03125,-113.28125,3
48.03125,-113.34375,3
48.03125,-113.40625,3
48.03125,-113.46875,3
48.03125,-113.53125,3
48.03125,-113.59375,3
48.03125,-113.65625,3
48.03125,-113.71875,3
48.03125,-113.78125,3
48.03125,-113.84375,3
48.03125,-113.90625,3
48.03125,-113.96875,3
48.03125,-114.03125,3
48.03125,-114.28125,3
48.03125,-114.34375,1
48.03125,-114.40625,1
48.03125,-114.46875,1
48.03125,-114.53125,1
48.03125,-114.59375,1
48.03125,-114.65625,1
48.03125,-114.71875,1
48.03125,-114.78125,1
48.03125,-114.84375,1
48.03125,-114.90625,1
48.03125,-114.96875,1
48.03125,-115.03125,1
48.03125,-115.09375,3
48.03125,-115.15625,3
48.03125,-115.21875,3
48.03125,-115.28125,3
48.03125,-115.34375,3
48.03125,-115.40625,3
48.03125,-115.46875,3
48.03125,-115.53125,3
48.03125,-115.59375,2
48.03125,-115.65625,3
48.03125,-115.71875,2
48.03125,-115.78125,3
48.03125,-115.84375,3
48.03125,-115.90625,3
48.03125,-115.96875,3
48.03125,-116.03125,3
48.03125,-116.09375,3
48.03125,-116.15625,2
48.03125,-116.21875,2
48.03125,-116.28125,2
48.03125,-116.34375,2
48.03125,-116.40625,3
48.03125,-116.53125,3
48.03125,-116.59375,3
48.03125,-116.65625,3
48.03125,-116.71875,3
48.03125,-116.78125,3
48.03125,-116.84375,3
48.03125,-116.90625,3
48.03125,-116.96875,3
48.03125,-117.03125,3
48.03125,-117.09375,3
48.03125,-117.15625,3
48.03125,-117.21875,3
48.03125,-117.28125,3
48.03125,-117.34375,3
48.03125,-117.40625,3
48.03125,-117.46875,3
48.03125,-117.53125,3
48.03125,-117.59375,3
48.03125,-117.65625,3
48.03125,-117.71875,3
48.03125,-117.84375,3
48.03125,-117.90625,3
48.03125,-117.96875,3
48.03125,-118.03125,3
48.03125,-118.09375,3
48.03125,-118.53125,3
48.03125,-119.96875,1
48.03125,-120.03125,3
48.03125,-120.09375,3
48.03125,-120.15625,3
48.03125,-120.21875,3
48.03125,-120.28125,1
48.03125,-120.34375,3
48.03125,-120.40625,2
48.03125,-120.46875,2
48.03125,-120.53125,3
48.03125,-120.59375,2
48.03125,-120.65625,3
48.03125,-120.71875,2
48.03125,-120.78125,2
48.03125,-120.84375,2
48.03125,-120.90625,2
48.03125,-120.96875,3
48.03125,-121.03125,2
48.03125,-121.09375,2
48.03125,-121.15625,2
48.03125,-121.21875,2
48.03125,-121.28125,2
48.03125,-121.34375,2
48.03125,-121.40625,2
48.03125,-121.46875,2
48.03125,-121.53125,2
48.03125,-121.59375,2
48.03125,-121.65625,2
48.03125,-121.71875,2
48.03125,-121.78125,2
48.03125,-123.40625,2
48.03125,-123.46875,2
48.03125,-123.53125,2
48.03125,-123.59375,2
48.03125,-123.65625,2
48.03125,-123.71875,2
48.03125,-123.78125,2
48.03125,-123.84375,2
48.03125,-123.90625,2
48.03125,-123.96875,2
48.03125,-124.03125,2
48.03125,-124.09375,2
48.09375,-113.03125,1
48.09375,-113.09375,1
48.09375,-113.15625,1
48.09375,-113.21875,1
48.09375,-113.28125,3
48.09375,-113.34375,3
48.09375,-113.40625,3
48.09375,-113.46875,3
48.09375,-113.53125,3
48.09375,-113.59375,3
48.09375,-113.65625,3
48.09375,-113.71875,3
48.09375,-113.78125,3
48.09375,-113.84375,3
48.09375,-113.90625,3
48.09375,-113.96875,3
48.09375,-114.28125,3
48.09375,-114.34375,3
48.09375,-114.40625,3
48.09375,-114.46875,1
48.09375,-114.53125,1
48.09375,-114.59375,3
48.09375,-114.65625,1
48.09375,-114.71875,1
48.09375,-114.78125,1
48.09375,-114.84375,1
48.09375,-114.90625,1
48.09375,-114.96875,3
48.09375,-115.03125,3
48.09375,-115.09375,1
48.09375,-115.15625,3
48.09375,-115.21875,3
48.09375,-115.28125,3
48.09375,-115.34375,3
48.09375,-115.40625,3
48.09375,-115.46875,3
48.09375,-115.53125,2
48.09375,-115.59375,3
48.09375,-115.65625,2
48.09375,-115.71875,2
48.09375,-115.78125,3
48.09375,-115.84375,3
48.09375,-115.90625,3
48.09375,-115.96875,3
48.09375,-116.03125,2
48.09375,-116.09375,3
48.09375,-116.15625,3
48.09375,-116.21875,3
48.09375,-116.28125,2
48.09375,-116.34375,2
48.09375,-116.40625,3
48.09375,-116.53125,2
48.09375,-116.59375,3
48.09375,-116.65625,3
48.09375,-116.71875,2
48.09375,-116.78125,3
48.09375,-116.84375,3
48.09375,-116.90625,3
48.09375,-116.96875,3
48.09375,-117.03125,3
48.09375,-117.09375,3
48.09375,-117.15625,3
48.09375,-117.21875,3
48.09375,-117.28125,3
48.09375,-117.34375,3
48.09375,-117.40625,3
48.09375,-117.46875,3
48.09375,-117.53125,3
48.09375,-117.59375,3
48.09375,-117.65625,3
48.09375,-117.71875,3
48.09375,-117.90625,3
48.09375,-117.96875,3
48.09375,-118.03125,3
48.09375,-118.09375,3
48.09375,-118.78125,3
48.09375,-120.15625,1
48.09375,-120.21875,1
48.09375,-120.28125,3
48.09375,-120.34375,3
48.09375,-120.40625,3
48.09375,-120.46875,2
48.09375,-120.53125,2
48.09375,-120.59375,3
48.09375,-120.65625,3
48.09375,-120.71875,3
48.09375,-120.78125,3
48.09375,-120.84375,2
48.09375,-120.90625,2
48.09375,-120.96875,2
48.09375,-121.03125,2
48.09375,-121.09375,2
48.09375,-121.21875,2
48.09375,-121.28125,2
48.09375,-121.34375,2
48.09375,-121.40625,2
48.09375,-121.46875,2
48.09375,-121.53125,2
48.09375,-121.59375,2
48.09375,-121.65625,2
48.09375,-121.71875,2
48.09375,-121.78125,2
48.09375,-123.96875,2
48.09375,-124.03125,2
48.15625,-113.21875,1
48.15625,-113.28125,3
48.15625,-113.34375,3
48.15625,-113.40625,3
48.15625,-113.46875,3
48.15625,-113.53125,3
48.15625,-113.59375,3
48.15625,-113.65625,3
48.15625,-113.71875,3
48.15625,-113.78125,2
48.15625,-113.84375,3
48.15625,-113.90625,2
48.15625,-113.96875,2
48.15625,-114.03125,3
48.15625,-114.46875,1
48.15625,-114.53125,1
48.15625,-114.59375,3
48.15625,-114.65625,3
48.15625,-114.71875,1
48.15625,-114.78125,1
48.15625,-114.84375,1
48.15625,-114.90625,1
48.15625,-114.96875,3
48.15625,-115.03125,1
48.15625,-115.09375,1
48.15625,-115.15625,3
48.15625,-115.21875,3
48.15625,-115.28125,3
48.15625,-115.34375,3
48.15625,-115.40625,3
48.15625,-115.46875,3
48.15625,-115.53125,3
48.15625,-115.59375,3
48.15625,-115.65625,2
48.15625,-115.71875,2
48.15625,-115.78125,2
48.15625,-115.84375,3
48.15625,-115.90625,3
48.15625,-115.96875,2
48.15625,-116.03125,3
48.15625,-116.09375,2
48.15625,-116.15625,3
48.15625,-116.46875,3
48.15625,-116.53125,3
48.15625,-116.59375,3
48.15625,-116.65625,3
48.15625,-116.71875,3
48.15625,-116.78125,3
48.15625,-116.84375,3
48.15625,-116.90625,3
48.15625,-116.96875,3
48.15625,-117.03125,3
48.15625,-117.09375,3
48.15625,-117.15625,3
48.15625,-117.21875,3
48.15625,-117.28125,3
48.15625,-117.34375,3
48.15625,-117.40625,3
48.15625,-117.46875,3
48.15625,-117.53125,3
48.15625,-117.59375,3
48.15625,-117.65625,3
48.15625,-117.84375,3
48.15625,-117.90625,3
48.15625,-117.96875,3
48.15625,-118.03125,3
48.15625,-118.34375,3
48.15625,-118.40625,3
48.15625,-118.46875,3
48.15625,-118.53125,1
48.15625,-118.59375,1
48.15625,-118.78125,1
48.15625,-120.03125,0
48.15625,-120.15625,3
48.15625,-120.21875,3
48.15625,-120.28125,3
48.15625,-120.34375,3
48.15625,-120.40625,3
48.15625,-120.46875,2
48.15625,-120.53125,2
48.15625,-120.59375,3
48.15625,-120.65625,3
48.15625,-120.71875,3
48.15625,-120.78125,3
48.15625,-120.84375,3
48.15625,-120.90625,3
48.15625,-120.96875,2
48.15625,-121.03125,2
48.15625,-121.09375,2
48.15625,-121.15625,2
48.15625,-121.21875,2
48.15625,-121.28125,2
48.15625,-121.34375,2
48.15625,-121.40625,2
48.15625,-121.46875,2
48.15625,-121.53125,2
48.15625,-121.59375,2
48.15625,-121.65625,2
48.15625,-121.71875,2
48.15625,-121.78125,2
48.15625,-121.84375,2
48.15625,-121.90625,2
48.21875,-113.28125,3
48.21875,-113.34375,3
48.21875,-113.40625,1
48.21875,-113.46875,1
48.21875,-113.53125,3
48.21875,-113.59375,3
48.21875,-113.65625,3
48.21875,-113.71875,3
48.21875,-113.78125,3
48.21875,-113.84375,2
48.21875,-113.90625,3
48.21875,-113.96875,3
48.21875,-114.03125,3
48.21875,-114.09375,3
48.21875,-114.46875,3
48.21875,-114.53125,1
48.21875,-114.59375,1
48.21875,-114.65625,1
48.21875,-114.71875,1
48.21875,-114.78125,1
48.21875,-114.84375,1
48.21875,-114.90625,1
48.21875,-114.96875,1
48.21875,-115.03125,1
48.21875,-115.09375,3
48.21875,-115.15625,3
48.21875,-115.21875,3
48.21875,-115.28125,3
48.21875,-115.34375,3
48.21875,-115.40625,3
48.21875,-115.46875,3
48.21875,-115.53125,3
48.21875,-115.59375,3
48.21875,-115.65625,2
48.21875,-115.71875,2
48.21875,-115.78125,3
48.21875,-115.84375,3
48.21875,-115.90625,2
48.21875,-115.96875,2
48.21875,-116.03125,2
48.21875,-116.09375,2
48.21875,-116.15625,2
48.21875,-116.21875,3
48.21875,-116.28125,3
48.21875,-116.40625,3
48.21875,-116.46875,3
48.21875,-116.53125,2
48.21875,-116.59375,3
48.21875,-116.65625,3
48.21875,-116.71875,3
48.21875,-116.78125,3
48.21875,-116.84375,3
48.21875,-116.90625,3
48.21875,-116.96875,3
48.21875,-117.03125,3
48.21875,-117.09375,3
48.21875,-117.15625,3
48.21875,-117.21875,3
48.21875,-117.28125,3
48.21875,-117.34375,3
48.21875,-117.40625,3
48.21875,-117.46875,3
48.21875,-117.53125,3
48.21875,-117.59375,3
48.21875,-117.65625,3
48.21875,-117.90625,3
48.21875,-117.96875,3
48.21875,-118.03125,3
48.21875,-118.09375,3
48.21875,-118.34375,3
48.21875,-118.40625,1
48.21875,-118.46875,1
48.21875,-118.53125,1
48.21875,-118.59375,1
48.21875,-118.78125,1
48.21875,-119.90625,1
48.21875,-119.96875,1
48.21875,-120.03125,1
48.21875,-120.21875,3
48.21875,-120.28125,3
48.21875,-120.34375,3
48.21875,-120.40625,3
48.21875,-120.46875,3
48.21875,-120.53125,2
48.21875,-120.59375,2
48.21875,-120.65625,3
48.21875,-120.71875,3
48.21875,-120.78125,3
48.21875,-120.84375,3
48.21875,-120.90625,2
48.21875,-120.96875,3
48.21875,-121.03125,2
48.21875,-121.09375,2
48.21875,-121.15625,2
48.21875,-121.21875,2
48.21875,-121.28125,2
48.21875,-121.34375,2
48.21875,-121.40625,2
48.21875,-121.46875,2
48.21875,-121.53125,2
48.21875,-121.59375,2
48.21875,-121.65625,2
48.21875,-121.71875,2
48.21875,-121.78125,2
48.21875,-121.84375,2
48.21875,-121.90625,2
48.28125,-113.34375,1
48.28125,-113.40625,3
48.28125,-113.46875,3
48.28125,-113.53125,3
48.28125,-113.59375,3
48.28125,-113.65625,3
48.28125,-113.71875,3
48.28125,-113.78125,3
48.28125,-113.84375,3
48.28125,-113.90625,3
48.28125,-113.96875,3
48.28125,-114.03125,3
48.28125,-114.09375,3
48.28125,-114.46875,1
48.28125,-114.53125,3
48.28125,-114.59375,1
48.28125,-114.65625,1
48.28125,-114.71875,1
48.28125,-114.78125,1
48.28125,-114.84375,3
48.28125,-114.90625,1
48.28125,-114.96875,1
48.28125,-115.03125,1
48.28125,-115.09375,1
48.28125,-115.15625,1
48.28125,-115.21875,3
48.28125,-115.28125,3
48.28125,-115.34375,3
48.28125,-115.40625,1
48.28125,-115.46875,3
48.28125,-115.53125,3
48.28125,-115.59375,3
48.28125,-115.65625,2
48.28125,-115.71875,2
48.28125,-115.78125,3
48.28125,-115.84375,3
48.28125,-115.90625,3
48.28125,-115.96875,2
48.28125,-116.03125,2
48.28125,-116.09375,2
48.28125,-116.15625,2
48.28125,-116.21875,2
48.28125,-116.28125,2
48.28125,-116.34375,3
48.28125,-116.46875,3
48.28125,-116.53125,2
48.28125,-116.59375,3
48.28125,-116.65625,3
48.28125,-116.71875,2
48.28125,-116.78125,3
48.28125,-116.84375,3
48.28125,-116.90625,3
48.28125,-116.96875,3
48.28125,-117.03125,2
48.28125,-117.09375,3
48.28125,-117.15625,3
48.28125,-117.21875,3
48.28125,-117.28125,3
48.28125,-117.40625,3
48.28125,-117.46875,3
48.28125,-117.53125,1
48.28125,-117.59375,3
48.28125,-117.65625,3
48.28125,-117.90625,3
48.28125,-117.96875,3
48.28125,-118.03125,3
