"lat","lng","elevation","b_infilt","Ds","organic0","Ws","Wpwp_FRACT0","Dsmax","annual_prec","BSk","Cfb","Csb","Dfb","Dfc","Dsa","Dsb","Dsc","ET","sum_winter_Precipitation","Clay0","init_moist0"
43.28125,-122.34375,1301.5,0.3,0.1,0.0449298637294118,0.75,0.246541176470588,10,1462.14,0,0,1,0,0,0,0,0,0,0.452710626020995,0.176470588235294,4.67543529411765
43.28125,-122.28125,1381.81006,0.3,0.1,0.0449298637294118,0.75,0.246541176470588,10,1462.14,0,0,0,0,0,0,1,0,0,0.451996400905296,0.176470588235294,4.67543529411765
43.28125,-122.21875,1609.06006,0.3,0.1,0.0193934117647059,0.75,0.198223529411765,10,1463.41,0,0,0,0,0,0,1,0,0,0.45088703748458,0.0817647058823529,16.2802764705882
43.28125,-122.15625,1340.56006,0.3,0.1,0.0350638605941176,0.75,0.246541176470588,10,1463.41,0,0,0,0,0,0,1,0,0,0.453570965593095,0.176470588235294,4.67543529411765
43.28125,-122.09375,1607.93994,0.3,0.1,0.0193934117647059,0.75,0.198223529411765,10,1396.36,0,0,0,0,0,0,1,0,0,0.452923058775544,0.0817647058823529,16.2802764705882
43.28125,-122.03125,1483.88,0.3,0.1,0.0193934117647059,0.75,0.198223529411765,10,1396.36,0,0,0,0,0,0,0,1,0,0.451173658785159,0.0817647058823529,16.2802764705882
43.28125,-121.96875,1778.12,0.265359,0.621434,0.00466729411764706,0.72222,0.198223529411765,4.13991,897.885,0,0,0,0,0,0,0,1,0,0.461690734286536,0.0817647058823529,16.2802764705882
43.28125,-121.90625,1747.12,0.265359,0.621434,0.00466729411764706,0.72222,0.179058823529412,4.13991,897.885,0,0,0,0,0,0,1,0,0,0.484596222396476,0.0702941176470588,15.1407117647059
43.28125,-121.84375,1607.25,0.265359,0.621434,0.00466729411764706,0.72222,0.179058823529412,4.13991,691.514,0,0,0,0,0,0,1,0,0,0.481549938350632,0.0702941176470588,15.1407117647059
43.28125,-121.78125,1463,0.265359,0.621434,0.00466729411764706,0.72222,0.143276470588235,4.13991,691.514,0,0,0,0,0,0,1,0,0,0.496271134682116,0.0279411764705882,6.84594705882353
43.28125,-121.71875,1831.06006,0.265359,0.621434,0.00466729411764706,0.72222,0.143276470588235,4.13991,853.448,0,0,0,0,0,0,1,0,0,0.478619176729214,0.0279411764705882,6.84594705882353
43.28125,-121.46875,1636.62,0.3,0.1,0.00720211764705882,0.7,0.143276470588235,10,589.136,0,0,0,0,0,0,1,0,0,0.482322273514521,0.0279411764705882,6.84594705882353
43.28125,-121.40625,1706,0.3,0.1,0.00720211764705882,0.7,0.209694117647059,10,589.136,0,0,0,0,0,0,1,0,0,0.466028267877325,0.0985294117647059,14.4031588235294
43.28125,-121.34375,1987.31006,0.3,0.1,0.00720211764705882,0.75,0.209694117647059,10,532.622,0,0,0,0,0,0,1,0,0,0.439603712363578,0.0985294117647059,14.4031588235294
43.28125,-121.28125,1830.87,0.3,0.1,0.00720211764705882,0.75,0.209694117647059,10,532.622,0,0,0,0,0,0,1,0,0,0.422916188892043,0.0985294117647059,14.4031588235294
43.28125,-115.53125,1579.5,0.15622,0.265995,0.0140261149147059,0.949776,0.324147058823529,4.62208,546.045,0,0,0,0,0,0,1,0,0,0.424363686933076,0.277941176470588,5.98925882352941
43.28125,-115.40625,1600,0.150156,0.006375,0.0182997346970588,0.338932,0.324147058823529,1.78082,609.345,0,0,0,0,0,0,1,0,0,0.447697329279568,0.277941176470588,5.98925882352941
43.28125,-115.34375,1756.31006,0.150156,0.006375,0.0182997346970588,0.338932,0.324147058823529,1.78082,518.297,0,0,0,0,0,0,1,0,0,0.466840881863667,0.277941176470588,5.98925882352941
43.28125,-115.28125,1648.81006,0.102326,0.177414,0.0107126470588235,0.27943,0.259811764705882,0.417119,518.297,0,0,0,0,0,0,1,0,0,0.460567761290819,0.182352941176471,15.4143294117647
43.28125,-115.21875,1591.43994,0.102326,0.177414,0.0107126470588235,0.27943,0.259811764705882,0.417119,409.147,0,0,0,0,0,0,1,0,0,0.436193148556397,0.182352941176471,15.4143294117647
43.28125,-115.15625,1554,0.102326,0.177414,0.0107126470588235,0.27943,0.327764705882353,0.417119,409.147,1,0,0,0,0,0,0,0,0,0.423093104141895,0.265882352941176,22.1051294117647
43.28125,-114.96875,1555,0.102326,0.177414,0.00541164705882353,0.27943,0.277058823529412,0.417119,386.982,1,0,0,0,0,0,0,0,0,0.406474729238752,0.202647058823529,18.1423470588235
43.28125,-114.90625,1560.62,0.102326,0.177414,0.00947138036647059,0.27943,0.391647058823529,0.417119,386.982,1,0,0,0,0,0,0,0,0,0.389562220556907,0.360294117647059,7.36988823529412
43.28125,-114.84375,1547.25,0.102326,0.177414,0.00541164705882353,0.27943,0.265341176470588,0.417119,353.748,1,0,0,0,0,0,0,0,0,0.374599955472152,0.191176470588235,15.9912823529412
43.28125,-114.78125,1554.38,0.102326,0.177414,0.00947138036647059,0.27943,0.391647058823529,0.417119,353.748,1,0,0,0,0,0,0,0,0,0.384426187685589,0.360294117647059,7.36988823529412
43.28125,-114.71875,1524.56006,0.102326,0.177414,0.00541164705882353,0.27943,0.327764705882353,0.417119,348.579,1,0,0,0,0,0,0,0,0,0.383933143375169,0.265882352941176,22.1051294117647
43.28125,-114.65625,1534,0.102326,0.177414,0.00947138036647059,0.27943,0.391647058823529,0.417119,348.579,1,0,0,0,0,0,0,0,0,0.378574441164066,0.360294117647059,7.36988823529412
43.28125,-114.59375,1586.68994,0.102326,0.177414,0.00947138036647059,0.27943,0.391647058823529,0.417119,373.03,1,0,0,0,0,0,0,0,0,0.376600361563384,0.360294117647059,7.36988823529412
43.28125,-114.53125,1566.31006,0.102326,0.177414,0.00947138036647059,0.27943,0.391647058823529,0.417119,373.03,1,0,0,0,0,0,0,0,0,0.356382844168186,0.360294117647059,7.36988823529412
43.28125,-114.46875,1556.37,0.102326,0.177414,0.0186337173935294,0.27943,0.391647058823529,0.417119,342.998,1,0,0,0,0,0,0,0,0,0.340376205355799,0.360294117647059,7.36988823529412
43.28125,-114.40625,1485.25,0.102326,0.177414,0.0107126470588235,0.27943,0.265341176470588,0.417119,342.998,1,0,0,0,0,0,0,0,0,0.331641846300782,0.191176470588235,15.9912823529412
43.28125,-114.34375,1585.5,0.102326,0.177414,0.0156577194588235,0.27943,0.435170588235294,0.417119,348.804,1,0,0,0,0,0,0,0,0,0.326698880133804,0.399117647058824,12.4007529411765
43.28125,-114.15625,1947.06995,0.114487,0.438536,0.0242148775517647,0.792757,0.2343,2.57569,340.311,1,0,0,0,0,0,0,0,0,0.319817040617315,0.14,2.27922352941176
43.28125,-113.59375,1589.43994,0.259561,0.051613,0.0187025334229412,0.795084,0.273,2.57569,288.842,1,0,0,0,0,0,0,0,0,0.343391585352525,0.212941176470588,7.28953529411765
43.28125,-112.03125,1574.18994,0.236796,0.028091,0.00863047058823529,0.234046,0.221741176470588,6.37488,319.69,1,0,0,0,0,0,0,0,0,0.247829492660518,0.138823529411765,24.0988411764706
43.28125,-111.96875,1833.80005,0.236796,0.028091,0.00679976470588235,0.234046,0.223982352941176,6.37488,570.022,0,0,0,1,0,0,0,0,0,0.261397879435043,0.122647058823529,18.9470117647059
43.28125,-111.90625,2092.81006,0.236796,0.028091,0.0161349473911765,0.234046,0.2531,6.37488,570.022,0,0,0,1,0,0,0,0,0,0.287240439868903,0.175,2.92344117647059
43.28125,-111.84375,2092.5,0.033263,0.845919,0.0161349473911765,0.114152,0.2531,0.33362,476.358,0,0,0,1,0,0,0,0,0,0.289914200733409,0.175,2.92344117647059
43.28125,-111.78125,1896.06006,0.033263,0.845919,0.00679976470588235,0.114152,0.267329411764706,0.33362,476.358,0,0,0,1,0,0,0,0,0,0.2849117817679,0.230588235294118,27.3555411764706
43.28125,-111.71875,2014.06006,0.033263,0.845919,0.00882158823529412,0.114152,0.3396,0.33362,508.031,0,0,0,1,0,0,0,0,0,0.286601831658666,0.3,27.0100470588235
43.28125,-111.65625,1850.06995,0.033263,0.845919,0.00882158823529412,0.114152,0.3396,0.33362,508.031,0,0,0,1,0,0,0,0,0,0.281173514643296,0.3,27.0100470588235
43.28125,-111.59375,2021.93994,0.033263,0.845919,0.00882158823529412,0.114152,0.267329411764706,0.33362,561.329,0,0,0,1,0,0,0,0,0,0.278926985207402,0.230588235294118,27.3555411764706
43.28125,-111.53125,2100.12988,0.033263,0.845919,0.00882158823529412,0.114152,0.267329411764706,0.33362,561.329,0,0,0,1,0,0,0,0,0,0.283746565924423,0.230588235294118,27.3555411764706
43.28125,-111.46875,2188.30005,0.2662,0.942143,0.0127143529411765,0.869446,0.377641176470588,3.33239,639.213,0,0,0,1,0,0,0,0,0,0.282489605149501,0.347647058823529,32.2229529411765
43.28125,-111.40625,2238.87988,0.181541,0.839367,0.0127143529411765,0.949776,0.294105882352941,0.745191,639.213,0,0,0,1,0,0,0,0,0,0.292034894772671,0.256470588235294,28.0973823529412
43.28125,-111.34375,2089.56006,0.181541,0.839367,0.0127143529411765,0.949776,0.294105882352941,0.745191,648.89,0,0,0,1,0,0,0,0,0,0.285795991159605,0.256470588235294,28.0973823529412
43.28125,-111.28125,1885.5,0.181541,0.839367,0.0127143529411765,0.949776,0.294105882352941,0.745191,648.89,0,0,0,1,0,0,0,0,0,0.287230403033578,0.256470588235294,28.0973823529412
43.28125,-111.21875,1849.56995,0.181541,0.839367,0.0324598235294118,0.949776,0.294105882352941,0.745191,540.445,0,0,0,1,0,0,0,0,0,0.277519375042681,0.256470588235294,28.0973823529412
43.28125,-111.15625,1716,0.181541,0.839367,0.0324598235294118,0.949776,0.294105882352941,0.745191,540.445,0,0,0,1,0,0,0,0,0,0.280796404542996,0.256470588235294,28.0973823529412
43.28125,-111.09375,2020.31995,0.181541,0.839367,0.0324598235294118,0.949776,0.240552941176471,0.745191,734.154,0,0,0,1,0,0,0,0,0,0.29986726087306,0.142352941176471,16.0566941176471
43.28125,-111.03125,2232.23999,0.181541,0.839367,0.0324598235294118,0.949776,0.240552941176471,0.745191,734.154,0,0,0,0,1,0,0,0,0,0.301006662074187,0.142352941176471,16.0566941176471
43.28125,-110.96875,2693.68994,0.181541,0.839367,0.0145852941176471,0.949776,0.281629411764706,0.745191,901.76,0,0,0,0,1,0,0,0,0,0.313089966826903,0.220588235294118,22.5843117647059
43.28125,-110.90625,2582.62012,0.181541,0.839367,0.0145852941176471,0.949776,0.281629411764706,0.745191,901.76,0,0,0,0,1,0,0,0,0,0.333974323491653,0.220588235294118,22.5843117647059
43.28125,-110.84375,2112.81006,0.181541,0.839367,0.0145852941176471,0.949776,0.281629411764706,0.745191,621.935,0,0,0,0,1,0,0,0,0,0.300836758618824,0.220588235294118,22.5843117647059
43.28125,-110.78125,1875.13,0.181541,0.839367,0.024795,0.949776,0.300476470588235,0.745191,621.935,0,0,0,1,0,0,0,0,0,0.273006036918753,0.246470588235294,1.49695294117647
43.28125,-110.71875,2408.62012,0.181541,0.839367,0.024795,0.949776,0.300476470588235,0.745191,661.076,0,0,0,1,0,0,0,0,0,0.274940926028268,0.246470588235294,1.49695294117647
43.28125,-110.65625,1925,0.181541,0.839367,0.024795,0.949776,0.300476470588235,0.745191,661.076,0,0,0,0,1,0,0,0,0,0.292800296844877,0.246470588235294,1.49695294117647
43.28125,-110.59375,1974.06006,0.181541,0.839367,0.024795,0.949776,0.300476470588235,0.745191,684.313,0,0,0,0,1,0,0,0,0,0.344252809576492,0.246470588235294,1.49695294117647
43.28125,-110.53125,1998.80005,0.181541,0.839367,0.024795,0.949776,0.300476470588235,0.745191,684.313,0,0,0,0,1,0,0,0,0,0.335154088328825,0.246470588235294,1.49695294117647
43.28125,-110.46875,2069.31006,0.181541,0.839367,0.00977277431882353,0.949776,0.317364705882353,0.745191,615.655,0,0,0,0,1,0,0,0,0,0.350675969982114,0.267647058823529,5.89104117647059
43.28125,-110.40625,2156.5,0.181541,0.839367,0.00977277431882353,0.949776,0.317364705882353,0.745191,615.655,0,0,0,0,1,0,0,0,0,0.360831881737163,0.267647058823529,5.89104117647059
43.28125,-110.34375,2306.93994,0.181541,0.839367,0.00977277431882353,0.949776,0.317364705882353,0.745191,721.187,0,0,0,0,1,0,0,0,0,0.343738095385512,0.267647058823529,5.89104117647059
43.28125,-110.28125,2380.07007,0.181541,0.839367,0.00977277431882353,0.949776,0.317364705882353,0.745191,721.187,0,0,0,0,1,0,0,0,0,0.32859090222247,0.267647058823529,5.89104117647059
43.34375,-122.53125,1228.31006,0.3,0.1,0.0245833547823529,0.75,0.246541176470588,10,1467.32,0,0,1,0,0,0,0,0,0,0.448782036091819,0.176470588235294,4.67543529411765
43.34375,-122.46875,1024.38,0.3,0.1,0.0230145882352941,0.75,0.260605882352941,10,1501.29,0,0,1,0,0,0,0,0,0,0.449555421402703,0.185882352941176,21.0810058823529
43.34375,-122.40625,1371.56006,0.3,0.1,0.0449298637294118,0.75,0.246541176470588,10,1501.29,0,0,0,0,0,0,1,0,0,0.453431252266657,0.176470588235294,4.67543529411765
43.34375,-122.34375,1442.93994,0.3,0.1,0.0230145882352941,0.75,0.198223529411765,10,1462.14,0,0,0,0,0,0,1,0,0,0.454099508228918,0.0817647058823529,16.2802764705882
43.34375,-122.28125,1185.06006,0.3,0.1,0.0449298637294118,0.75,0.246541176470588,10,1462.14,0,0,0,0,0,0,1,0,0,0.452022507201725,0.176470588235294,4.67543529411765
43.34375,-122.21875,1206.31006,0.3,0.1,0.0350638605941176,0.75,0.246541176470588,10,1463.41,0,0,0,0,0,0,1,0,0,0.449475535759851,0.176470588235294,4.67543529411765
43.34375,-122.15625,1628.25,0.3,0.1,0.0193934117647059,0.75,0.198223529411765,10,1463.41,0,0,0,0,0,0,0,1,0,0.452003155736507,0.0817647058823529,16.2802764705882
43.34375,-122.09375,1601.68994,0.3,0.1,0.0193934117647059,0.75,0.198223529411765,10,1396.36,0,0,0,0,0,0,0,1,0,0.453456001789797,0.0817647058823529,16.2802764705882
43.34375,-122.03125,1630.18994,0.3,0.1,0.0193934117647059,0.75,0.198223529411765,10,1396.36,0,0,0,0,0,0,0,1,0,0.455592438429488,0.0817647058823529,16.2802764705882
43.34375,-121.96875,1629.43994,0.265359,0.621434,0.00466729411764706,0.72222,0.198223529411765,4.13991,897.885,0,0,0,0,0,0,0,1,0,0.472126162142441,0.0817647058823529,16.2802764705882
43.34375,-121.90625,1616.18994,0.265359,0.621434,0.00466729411764706,0.72222,0.198223529411765,4.13991,897.885,0,0,0,0,0,0,1,0,0,0.489965365810682,0.0817647058823529,16.2802764705882
43.34375,-121.84375,1468.12,0.265359,0.621434,0.00466729411764706,0.72222,0.143276470588235,4.13991,691.514,0,0,0,0,0,0,1,0,0,0.499790152368955,0.0279411764705882,6.84594705882353
43.34375,-121.78125,1431.25,0.265359,0.621434,0.00466729411764706,0.72222,0.143276470588235,4.13991,691.514,0,0,0,0,0,0,1,0,0,0.517607038358032,0.0279411764705882,6.84594705882353
43.34375,-121.71875,1436.62,0.265359,0.621434,0.00466729411764706,0.72222,0.143276470588235,4.13991,853.448,0,0,0,0,0,0,1,0,0,0.504605085842126,0.0279411764705882,6.84594705882353
43.34375,-121.65625,1741.68994,0.265359,0.621434,0.00466729411764706,0.72222,0.143276470588235,4.13991,853.448,0,0,0,0,0,0,1,0,0,0.478137951629142,0.0279411764705882,6.84594705882353
43.34375,-121.59375,1704.38,0.265359,0.621434,0.00466729411764706,0.72222,0.143276470588235,4.13991,733.36,0,0,0,0,0,0,1,0,0,0.472699534170564,0.0279411764705882,6.84594705882353
43.34375,-121.53125,1698.06006,0.265359,0.621434,0.00466729411764706,0.72222,0.143276470588235,4.13991,733.36,0,0,0,0,0,0,1,0,0,0.477237038473655,0.0279411764705882,6.84594705882353
43.34375,-121.46875,1717.88,0.265359,0.621434,0.00720211764705882,0.72222,0.209694117647059,4.13991,589.136,0,0,0,0,0,0,1,0,0,0.479877937075324,0.0985294117647059,14.4031588235294
43.34375,-121.40625,1754,0.3,0.1,0.00720211764705882,0.7,0.209694117647059,10,589.136,0,0,0,0,0,0,1,0,0,0.467386222400874,0.0985294117647059,14.4031588235294
43.34375,-121.34375,1891.25,0.3,0.1,0.00720211764705882,0.75,0.209694117647059,10,532.622,0,0,0,0,0,0,1,0,0,0.447067552889903,0.0985294117647059,14.4031588235294
43.34375,-121.28125,1689.38,0.3,0.1,0.00720211764705882,0.75,0.209694117647059,10,532.622,1,0,0,0,0,0,0,0,0,0.394627568801753,0.0985294117647059,14.4031588235294
43.34375,-119.96875,1700.43994,0.3,0.1,0.014877,0.7,0.4728,10,339.595,1,0,0,0,0,0,0,0,0,0.308951331842987,0.429411764705882,5.34118235294118
43.34375,-119.90625,1827.63,0.3,0.1,0.014877,0.7,0.319247058823529,10,339.595,1,0,0,0,0,0,0,0,0,0.336457709440109,0.269117647058824,6.61796470588235
43.34375,-115.65625,1386.56995,0.235058,0.052484,0.0140261149147059,0.673148,0.324147058823529,21.9579,475.057,0,0,0,0,0,0,1,0,0,0.427596039366624,0.277941176470588,5.98925882352941
43.34375,-115.53125,1283.06995,0.15622,0.265995,0.0137059515729412,0.949776,0.233964705882353,4.62208,546.045,0,0,0,0,0,0,1,0,0,0.41930110401839,0.125,3.96932352941176
43.34375,-115.46875,1240.19995,0.150156,0.006375,0.0177517882017647,0.338932,0.233964705882353,1.78082,609.345,0,0,0,0,0,0,1,0,0,0.445970166930561,0.125,3.96932352941176
43.34375,-115.34375,1541.81995,0.150156,0.006375,0.0107126470588235,0.338932,0.259811764705882,1.78082,518.297,0,0,0,0,0,0,1,0,0,0.454462739650078,0.182352941176471,15.4143294117647
43.34375,-115.28125,1667.68994,0.150156,0.006375,0.0177517882017647,0.338932,0.233964705882353,1.78082,518.297,0,0,0,0,0,0,1,0,0,0.45573527947862,0.125,3.96932352941176
43.34375,-115.21875,1685.93994,0.102326,0.177414,0.0177517882017647,0.27943,0.233964705882353,0.417119,409.147,0,0,0,0,0,0,1,0,0,0.442072313657022,0.125,3.96932352941176
43.34375,-115.15625,1690.06006,0.102326,0.177414,0.0107126470588235,0.27943,0.259811764705882,0.417119,409.147,0,0,0,0,0,0,1,0,0,0.429775024039072,0.182352941176471,15.4143294117647
43.34375,-115.09375,1625,0.102326,0.177414,0.0177517882017647,0.27943,0.233964705882353,0.417119,376.166,0,0,0,0,0,0,1,0,0,0.415246025900149,0.125,3.96932352941176
43.34375,-115.03125,1575.81006,0.102326,0.177414,0.0107126470588235,0.27943,0.265341176470588,0.417119,376.166,0,0,0,0,0,0,1,0,0,0.412742689194326,0.191176470588235,15.9912823529412
43.34375,-114.84375,1553.93994,0.102326,0.177414,0.00541164705882353,0.27943,0.265341176470588,0.417119,353.748,1,0,0,0,0,0,0,0,0,0.386021481434052,0.191176470588235,15.9912823529412
43.34375,-114.78125,1544,0.102326,0.177414,0.00541164705882353,0.27943,0.265341176470588,0.417119,353.748,0,0,0,0,0,0,1,0,0,0.385218397718983,0.191176470588235,15.9912823529412
43.34375,-114.71875,1527.38,0.102326,0.177414,0.00541164705882353,0.27943,0.265341176470588,0.417119,348.579,0,0,0,0,0,0,1,0,0,0.380354543509897,0.191176470588235,15.9912823529412
43.34375,-114.65625,1524,0.102326,0.177414,0.00541164705882353,0.27943,0.265341176470588,0.417119,348.579,1,0,0,0,0,0,0,0,0,0.377622650475227,0.191176470588235,15.9912823529412
43.34375,-114.59375,1534.88,0.102326,0.177414,0.00541164705882353,0.27943,0.265341176470588,0.417119,373.03,1,0,0,0,0,0,0,0,0,0.373688991659096,0.191176470588235,15.9912823529412
43.34375,-114.53125,1523.5,0.102326,0.177414,0.00541164705882353,0.27943,0.265341176470588,0.417119,373.03,1,0,0,0,0,0,0,0,0,0.358216520986675,0.191176470588235,15.9912823529412
43.34375,-114.46875,1516.75,0.102326,0.177414,0.0107126470588235,0.27943,0.265341176470588,0.417119,342.998,1,0,0,0,0,0,0,0,0,0.350375264931131,0.191176470588235,15.9912823529412
43.34375,-114.40625,1528.18994,0.102326,0.177414,0.0107126470588235,0.27943,0.265341176470588,0.417119,342.998,1,0,0,0,0,0,0,0,0,0.337816913350405,0.191176470588235,15.9912823529412
43.34375,-114.34375,1579.75,0.102326,0.177414,0.0177517882017647,0.27943,0.233964705882353,0.417119,348.804,1,0,0,0,0,0,0,0,0,0.329139975041917,0.125,3.96932352941176
43.34375,-114.09375,1569.43994,0.114487,0.438536,0.0116705565611765,0.792757,0.435170588235294,2.57569,310.887,0,0,0,0,0,0,1,0,0,0.337967845167418,0.399117647058824,12.4007529411765
43.34375,-112.03125,1582.5,0.2662,0.942143,0.0239368514317647,0.869446,0.2503,3.33239,319.69,1,0,0,0,0,0,0,0,0,0.248260652499926,0.17,2.55628823529412
43.34375,-111.96875,1713.06006,0.2662,0.942143,0.00679976470588235,0.869446,0.221741176470588,3.33239,570.022,1,0,0,0,0,0,0,0,0,0.252766187687186,0.138823529411765,24.0988411764706
43.34375,-111.90625,1870,0.2662,0.942143,0.00679976470588235,0.869446,0.221741176470588,3.33239,570.022,1,0,0,0,0,0,0,0,0,0.269981564674014,0.138823529411765,24.0988411764706
43.34375,-111.84375,1973.18994,0.033263,0.845919,0.00679976470588235,0.114152,0.3396,0.33362,476.358,1,0,0,0,0,0,0,0,0,0.276539427561623,0.3,27.0100470588235
43.34375,-111.78125,1792.93994,0.033263,0.845919,0.00679976470588235,0.114152,0.3396,0.33362,476.358,1,0,0,0,0,0,0,0,0,0.265825309026423,0.3,27.0100470588235
43.34375,-111.71875,1815.43994,0.033263,0.845919,0.00882158823529412,0.114152,0.3396,0.33362,508.031,0,0,0,1,0,0,0,0,0,0.270706866473517,0.3,27.0100470588235
43.34375,-111.65625,1943.81006,0.033263,0.845919,0.00882158823529412,0.114152,0.267329411764706,0.33362,508.031,0,0,0,1,0,0,0,0,0,0.270162834245581,0.230588235294118,27.3555411764706
43.34375,-111.59375,1957.93994,0.033263,0.845919,0.0165401843647059,0.114152,0.284482352941176,0.33362,561.329,0,0,0,1,0,0,0,0,0,0.277956697828335,0.225294117647059,3.6226
43.34375,-111.53125,1934.81006,0.2662,0.942143,0.00882158823529412,0.869446,0.377641176470588,3.33239,561.329,0,0,0,1,0,0,0,0,0,0.271904711096325,0.347647058823529,32.2229529411765
43.34375,-111.46875,1967.68994,0.2662,0.942143,0.0127143529411765,0.869446,0.294105882352941,3.33239,639.213,0,0,0,1,0,0,0,0,0,0.270772506555012,0.256470588235294,28.0973823529412
43.34375,-111.40625,2015.62,0.2662,0.942143,0.0127143529411765,0.869446,0.294105882352941,3.33239,639.213,0,0,0,1,0,0,0,0,0,0.284747460363272,0.256470588235294,28.0973823529412
43.34375,-111.34375,2298.87012,0.181541,0.839367,0.0127143529411765,0.949776,0.294105882352941,0.745191,648.89,0,0,0,1,0,0,0,0,0,0.297956519381734,0.256470588235294,28.0973823529412
43.34375,-111.28125,2179.12012,0.181541,0.839367,0.0127143529411765,0.949776,0.294105882352941,0.745191,648.89,0,0,0,1,0,0,0,0,0,0.293228437058053,0.256470588235294,28.0973823529412
43.34375,-111.21875,1683.18994,0.181541,0.839367,0.0324598235294118,0.949776,0.2246,0.745191,540.445,0,0,0,1,0,0,0,0,0,0.282948504266579,0.15,24.4796823529412
43.34375,-111.15625,2066.56006,0.181541,0.839367,0.0324598235294118,0.949776,0.240552941176471,0.745191,540.445,0,0,0,0,1,0,0,0,0,0.316350953157586,0.142352941176471,16.0566941176471
43.34375,-111.09375,2315.56006,0.181541,0.839367,0.0324598235294118,0.949776,0.240552941176471,0.745191,734.154,0,0,0,0,1,0,0,0,0,0.336061833239164,0.142352941176471,16.0566941176471
43.34375,-111.03125,2370.07007,0.181541,0.839367,0.0324598235294118,0.949776,0.281629411764706,0.745191,734.154,0,0,0,0,1,0,0,0,0,0.322145240859037,0.220588235294118,22.5843117647059
43.34375,-110.96875,2388.44995,0.181541,0.839367,0.0145852941176471,0.949776,0.281629411764706,0.745191,901.76,0,0,0,0,1,0,0,0,0,0.343970914188994,0.220588235294118,22.5843117647059
43.34375,-110.90625,2169.31006,0.181541,0.839367,0.0145852941176471,0.949776,0.281629411764706,0.745191,901.76,0,0,0,1,0,0,0,0,0,0.349990182577608,0.220588235294118,22.5843117647059
43.34375,-110.84375,2111.25,0.181541,0.839367,0.0145852941176471,0.949776,0.281629411764706,0.745191,621.935,0,0,0,1,0,0,0,0,0,0.31609863467747,0.220588235294118,22.5843117647059
43.34375,-110.78125,2445.87988,0.181541,0.839367,0.0145852941176471,0.949776,0.281629411764706,0.745191,621.935,0,0,0,1,0,0,0,0,0,0.304721624963494,0.220588235294118,22.5843117647059
43.34375,-110.71875,1852.75,0.181541,0.839367,0.0240518256117647,0.949776,0.317364705882353,0.745191,661.076,0,0,0,1,0,0,0,0,0,0.282063378014451,0.267647058823529,5.89104117647059
43.34375,-110.65625,2252.62988,0.181541,0.839367,0.024795,0.949776,0.300476470588235,0.745191,661.076,0,0,0,0,1,0,0,0,0,0.340832529076128,0.246470588235294,1.49695294117647
43.34375,-110.59375,2586.26001,0.181541,0.839367,0.024795,0.949776,0.300476470588235,0.745191,684.313,0,0,0,0,1,0,0,0,0,0.368815580098496,0.246470588235294,1.49695294117647
43.34375,-110.53125,2338.98999,0.181541,0.839367,0.024795,0.949776,0.300476470588235,0.745191,684.313,0,0,0,0,1,0,0,0,0,0.373272903566249,0.246470588235294,1.49695294117647
43.34375,-110.46875,2420.44995,0.181541,0.839367,0.00977277431882353,0.949776,0.317364705882353,0.745191,615.655,0,0,0,0,1,0,0,0,0,0.379145057404616,0.267647058823529,5.89104117647059
43.34375,-110.40625,2556.38989,0.181541,0.839367,0.00977277431882353,0.949776,0.317364705882353,0.745191,615.655,0,0,0,0,1,0,0,0,0,0.388938127908242,0.267647058823529,5.89104117647059
43.34375,-110.34375,2575.70996,0.181541,0.839367,0.0141790751129412,0.949776,0.300476470588235,0.745191,721.187,0,0,0,0,1,0,0,0,0,0.3854863580134,0.246470588235294,1.49695294117647
43.40625,-122.53125,1290,0.3,0.1,0.0245833547823529,0.75,0.246541176470588,10,1642.02,0,0,1,0,0,0,0,0,0,0.455654157549207,0.176470588235294,4.67543529411765
43.40625,-122.46875,1610.37,0.229254,0.734165,0.0230145882352941,0.319425,0.198223529411765,4.15704,1611.82,0,0,1,0,0,0,0,0,0,0.456957392308115,0.0817647058823529,16.2802764705882
43.40625,-122.40625,1568.93994,0.229254,0.734165,0.0230145882352941,0.319425,0.198223529411765,4.15704,1611.82,0,0,0,0,0,0,1,0,0,0.45150533210001,0.0817647058823529,16.2802764705882
43.40625,-122.34375,1062.06995,0.229254,0.734165,0.0318398691382353,0.319425,0.314029411764706,4.15704,1628.57,0,0,0,0,0,0,1,0,0,0.449014495809827,0.265588235294118,9.89595294117647
43.40625,-122.28125,1689.5,0.229254,0.734165,0.0230145882352941,0.319425,0.198223529411765,4.15704,1628.57,0,0,0,0,0,0,1,0,0,0.460429142800741,0.0817647058823529,16.2802764705882
43.40625,-122.21875,1595.68994,0.229254,0.734165,0.0193934117647059,0.319425,0.198223529411765,4.15704,1798.52,0,0,0,0,0,0,1,0,0,0.448401352645374,0.0817647058823529,16.2802764705882
43.40625,-122.15625,1550.06006,0.229254,0.734165,0.0193934117647059,0.319425,0.198223529411765,4.15704,1798.52,0,0,0,0,0,0,0,1,0,0.448942420091333,0.0817647058823529,16.2802764705882
43.40625,-122.09375,1800.38,0.229254,0.734165,0.0193934117647059,0.319425,0.198223529411765,4.15704,1689.14,0,0,0,0,0,0,0,1,0,0.454049409247971,0.0817647058823529,16.2802764705882
